,YYYY,DrugReports,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7
7596,2014,17,0,0,0,0,0,0,1,0,1,1,1,0,1
7597,2015,20,0,0,0,0,0,0,1,0,1,1,1,0,1
7598,2016,18,0,0,0,0,0,0,1,0,1,1,1,0,1
7599,2017,8,0,0,0,0,0,0,1,0,1,1,1,0,1
7600,2010,256,0,1,0,0,0,0,1,0,1,1,1,0,1
7601,2011,345,0,1,0,0,0,0,1,0,1,1,1,0,1
7602,2012,290,0,1,0,0,0,0,1,0,1,1,1,0,1
7603,2013,144,0,1,0,0,0,0,1,0,1,1,1,0,1
7604,2014,137,0,1,0,0,0,0,1,0,1,1,1,0,1
7605,2015,182,0,1,0,0,0,0,1,0,1,1,1,0,1
7606,2016,284,0,1,0,0,0,0,1,0,1,1,1,0,1
7607,2017,121,0,1,0,0,0,0,1,0,1,1,1,0,1
7608,2010,1,1,0,0,0,0,0,1,0,1,1,1,0,1
7609,2012,1,1,0,0,0,0,0,1,0,1,1,1,0,1
7610,2014,1,1,0,0,0,0,0,1,0,1,1,1,0,1
7611,2016,2,1,0,0,0,0,0,1,0,1,1,1,0,1
7612,2017,2,1,0,0,0,0,0,1,0,1,1,1,0,1
7613,2010,2,0,0,0,1,1,0,1,0,1,1,1,0,1
7614,2011,4,0,0,0,1,1,0,1,0,1,1,1,0,1
7615,2012,4,0,0,0,1,1,0,1,0,1,1,1,0,1
7616,2014,5,0,0,0,1,1,0,1,0,1,1,1,0,1
7617,2015,5,0,0,0,1,1,0,1,0,1,1,1,0,1
7618,2016,14,0,0,0,1,1,0,1,0,1,1,1,0,1
7619,2017,18,0,0,0,1,1,0,1,0,1,1,1,0,1
7620,2010,12,0,1,0,1,1,0,1,0,1,1,1,0,1
7621,2011,13,0,1,0,1,1,0,1,0,1,1,1,0,1
7622,2012,27,0,1,0,1,1,0,1,0,1,1,1,0,1
7623,2013,22,0,1,0,1,1,0,1,0,1,1,1,0,1
7624,2014,16,0,1,0,1,1,0,1,0,1,1,1,0,1
7625,2015,23,0,1,0,1,1,0,1,0,1,1,1,0,1
7626,2016,10,0,1,0,1,1,0,1,0,1,1,1,0,1
7627,2017,28,0,1,0,1,1,0,1,0,1,1,1,0,1
7628,2010,2,1,0,0,1,1,0,1,0,1,1,1,0,1
7629,2011,1,1,0,0,1,1,0,1,0,1,1,1,0,1
7630,2012,1,1,0,0,1,1,0,1,0,1,1,1,0,1
7631,2013,4,1,0,0,1,1,0,1,0,1,1,1,0,1
7632,2014,19,1,0,0,1,1,0,1,0,1,1,1,0,1
7633,2015,24,1,0,0,1,1,0,1,0,1,1,1,0,1
7634,2016,23,1,0,0,1,1,0,1,0,1,1,1,0,1
7635,2017,23,1,0,0,1,1,0,1,0,1,1,1,0,1
7636,2010,9,0,0,0,0,0,0,1,0,1,1,1,1,0
7637,2011,9,0,0,0,0,0,0,1,0,1,1,1,1,0
7638,2012,5,0,0,0,0,0,0,1,0,1,1,1,1,0
7639,2013,6,0,0,0,0,0,0,1,0,1,1,1,1,0
7640,2014,5,0,0,0,0,0,0,1,0,1,1,1,1,0
7641,2015,2,0,0,0,0,0,0,1,0,1,1,1,1,0
7642,2016,2,0,0,0,0,0,0,1,0,1,1,1,1,0
7643,2017,2,0,0,0,0,0,0,1,0,1,1,1,1,0
7644,2010,182,0,1,0,0,0,0,1,0,1,1,1,1,0
7645,2011,241,0,1,0,0,0,0,1,0,1,1,1,1,0
7646,2012,196,0,1,0,0,0,0,1,0,1,1,1,1,0
7647,2013,175,0,1,0,0,0,0,1,0,1,1,1,1,0
7648,2014,175,0,1,0,0,0,0,1,0,1,1,1,1,0
7649,2015,140,0,1,0,0,0,0,1,0,1,1,1,1,0
7650,2016,120,0,1,0,0,0,0,1,0,1,1,1,1,0
7651,2017,79,0,1,0,0,0,0,1,0,1,1,1,1,0
7652,2013,39,1,0,0,0,0,0,1,0,1,1,1,1,0
7653,2014,7,1,0,0,0,0,0,1,0,1,1,1,1,0
7654,2015,16,1,0,0,0,0,0,1,0,1,1,1,1,0
7655,2016,2,1,0,0,0,0,0,1,0,1,1,1,1,0
7656,2017,4,1,0,0,0,0,0,1,0,1,1,1,1,0
7657,2010,17,0,0,0,1,1,0,1,0,1,1,1,1,0
7658,2011,12,0,0,0,1,1,0,1,0,1,1,1,1,0
7659,2012,14,0,0,0,1,1,0,1,0,1,1,1,1,0
7660,2013,14,0,0,0,1,1,0,1,0,1,1,1,1,0
7661,2014,6,0,0,0,1,1,0,1,0,1,1,1,1,0
7662,2015,6,0,0,0,1,1,0,1,0,1,1,1,1,0
7663,2016,3,0,0,0,1,1,0,1,0,1,1,1,1,0
7664,2017,9,0,0,0,1,1,0,1,0,1,1,1,1,0
7665,2010,286,0,1,0,1,1,0,1,0,1,1,1,1,0
7666,2011,311,0,1,0,1,1,0,1,0,1,1,1,1,0
7667,2012,323,0,1,0,1,1,0,1,0,1,1,1,1,0
7668,2013,351,0,1,0,1,1,0,1,0,1,1,1,1,0
7669,2014,275,0,1,0,1,1,0,1,0,1,1,1,1,0
7670,2015,266,0,1,0,1,1,0,1,0,1,1,1,1,0
7671,2016,107,0,1,0,1,1,0,1,0,1,1,1,1,0
7672,2017,125,0,1,0,1,1,0,1,0,1,1,1,1,0
7673,2013,4,1,0,0,1,1,0,1,0,1,1,1,1,0
7674,2014,2,1,0,0,1,1,0,1,0,1,1,1,1,0
7675,2015,4,1,0,0,1,1,0,1,0,1,1,1,1,0
7676,2017,1,1,0,0,1,1,0,1,0,1,1,1,1,0
7677,2010,5,0,0,0,0,0,0,1,0,1,1,1,1,1
7678,2011,4,0,0,0,0,0,0,1,0,1,1,1,1,1
7679,2012,9,0,0,0,0,0,0,1,0,1,1,1,1,1
7680,2013,8,0,0,0,0,0,0,1,0,1,1,1,1,1
7681,2014,10,0,0,0,0,0,0,1,0,1,1,1,1,1
7682,2015,4,0,0,0,0,0,0,1,0,1,1,1,1,1
7683,2016,5,0,0,0,0,0,0,1,0,1,1,1,1,1
7684,2017,6,0,0,0,0,0,0,1,0,1,1,1,1,1
7685,2010,99,0,1,0,0,0,0,1,0,1,1,1,1,1
7686,2011,88,0,1,0,0,0,0,1,0,1,1,1,1,1
7687,2012,61,0,1,0,0,0,0,1,0,1,1,1,1,1
7688,2013,108,0,1,0,0,0,0,1,0,1,1,1,1,1
7689,2014,116,0,1,0,0,0,0,1,0,1,1,1,1,1
7690,2015,35,0,1,0,0,0,0,1,0,1,1,1,1,1
7691,2016,45,0,1,0,0,0,0,1,0,1,1,1,1,1
7692,2017,21,0,1,0,0,0,0,1,0,1,1,1,1,1
7693,2013,11,1,0,0,0,0,0,1,0,1,1,1,1,1
7694,2014,6,1,0,0,0,0,0,1,0,1,1,1,1,1
7695,2015,1,1,0,0,0,0,0,1,0,1,1,1,1,1
7696,2016,10,1,0,0,0,0,0,1,0,1,1,1,1,1
7697,2017,11,1,0,0,0,0,0,1,0,1,1,1,1,1
7698,2010,6,0,0,0,1,1,0,1,0,1,1,1,1,1
7699,2011,9,0,0,0,1,1,0,1,0,1,1,1,1,1
7700,2012,16,0,0,0,1,1,0,1,0,1,1,1,1,1
7701,2013,17,0,0,0,1,1,0,1,0,1,1,1,1,1
7702,2014,13,0,0,0,1,1,0,1,0,1,1,1,1,1
7703,2015,10,0,0,0,1,1,0,1,0,1,1,1,1,1
7704,2016,11,0,0,0,1,1,0,1,0,1,1,1,1,1
7705,2017,13,0,0,0,1,1,0,1,0,1,1,1,1,1
7706,2010,133,0,1,0,1,1,0,1,0,1,1,1,1,1
7707,2011,144,0,1,0,1,1,0,1,0,1,1,1,1,1
7708,2012,128,0,1,0,1,1,0,1,0,1,1,1,1,1
7709,2013,126,0,1,0,1,1,0,1,0,1,1,1,1,1
7710,2014,201,0,1,0,1,1,0,1,0,1,1,1,1,1
7711,2015,145,0,1,0,1,1,0,1,0,1,1,1,1,1
7712,2016,98,0,1,0,1,1,0,1,0,1,1,1,1,1
7713,2017,66,0,1,0,1,1,0,1,0,1,1,1,1,1
7714,2010,1,1,0,0,1,1,0,1,0,1,1,1,1,1
7715,2011,6,1,0,0,1,1,0,1,0,1,1,1,1,1
7716,2012,2,1,0,0,1,1,0,1,0,1,1,1,1,1
7717,2013,3,1,0,0,1,1,0,1,0,1,1,1,1,1
7718,2014,14,1,0,0,1,1,0,1,0,1,1,1,1,1
7719,2015,7,1,0,0,1,1,0,1,0,1,1,1,1,1
7720,2016,10,1,0,0,1,1,0,1,0,1,1,1,1,1
7721,2017,8,1,0,0,1,1,0,1,0,1,1,1,1,1
7722,2010,16,0,0,0,0,0,0,1,1,0,0,0,0,0
7723,2012,3,0,0,0,0,0,0,1,1,0,0,0,0,0
7724,2013,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7725,2014,5,0,0,0,0,0,0,1,1,0,0,0,0,0
7726,2015,9,0,0,0,0,0,0,1,1,0,0,0,0,0
7727,2016,17,0,0,0,0,0,0,1,1,0,0,0,0,0
7728,2017,15,0,0,0,0,0,0,1,1,0,0,0,0,0
7729,2010,308,0,1,0,0,0,0,1,1,0,0,0,0,0
7730,2011,136,0,1,0,0,0,0,1,1,0,0,0,0,0
7731,2012,143,0,1,0,0,0,0,1,1,0,0,0,0,0
7732,2013,101,0,1,0,0,0,0,1,1,0,0,0,0,0
7733,2014,95,0,1,0,0,0,0,1,1,0,0,0,0,0
7734,2015,220,0,1,0,0,0,0,1,1,0,0,0,0,0
7735,2016,134,0,1,0,0,0,0,1,1,0,0,0,0,0
7736,2017,78,0,1,0,0,0,0,1,1,0,0,0,0,0
7737,2011,3,1,0,0,0,0,0,1,1,0,0,0,0,0
7738,2012,19,1,0,0,0,0,0,1,1,0,0,0,0,0
7739,2013,6,1,0,0,0,0,0,1,1,0,0,0,0,0
7740,2014,9,1,0,0,0,0,0,1,1,0,0,0,0,0
7741,2015,62,1,0,0,0,0,0,1,1,0,0,0,0,0
7742,2016,40,1,0,0,0,0,0,1,1,0,0,0,0,0
7743,2017,21,1,0,0,0,0,0,1,1,0,0,0,0,0
7744,2010,1,0,0,0,1,1,0,1,1,0,0,0,0,0
7745,2011,1,0,0,0,1,1,0,1,1,0,0,0,0,0
7746,2012,5,0,0,0,1,1,0,1,1,0,0,0,0,0
7747,2013,3,0,0,0,1,1,0,1,1,0,0,0,0,0
7748,2014,7,0,0,0,1,1,0,1,1,0,0,0,0,0
7749,2015,2,0,0,0,1,1,0,1,1,0,0,0,0,0
7750,2016,11,0,0,0,1,1,0,1,1,0,0,0,0,0
7751,2017,33,0,0,0,1,1,0,1,1,0,0,0,0,0
7752,2010,13,0,1,0,1,1,0,1,1,0,0,0,0,0
7753,2011,8,0,1,0,1,1,0,1,1,0,0,0,0,0
7754,2012,23,0,1,0,1,1,0,1,1,0,0,0,0,0
7755,2013,10,0,1,0,1,1,0,1,1,0,0,0,0,0
7756,2014,12,0,1,0,1,1,0,1,1,0,0,0,0,0
7757,2015,12,0,1,0,1,1,0,1,1,0,0,0,0,0
7758,2016,30,0,1,0,1,1,0,1,1,0,0,0,0,0
7759,2017,11,0,1,0,1,1,0,1,1,0,0,0,0,0
7760,2010,8,1,0,0,1,1,0,1,1,0,0,0,0,0
7761,2011,16,1,0,0,1,1,0,1,1,0,0,0,0,0
7762,2012,15,1,0,0,1,1,0,1,1,0,0,0,0,0
7763,2013,18,1,0,0,1,1,0,1,1,0,0,0,0,0
7764,2014,4,1,0,0,1,1,0,1,1,0,0,0,0,0
7765,2015,28,1,0,0,1,1,0,1,1,0,0,0,0,0
7766,2016,26,1,0,0,1,1,0,1,1,0,0,0,0,0
7767,2017,48,1,0,0,1,1,0,1,1,0,0,0,0,0
7768,2010,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7769,2012,2,0,0,0,0,0,0,1,1,0,0,0,0,1
7770,2015,2,0,0,0,0,0,0,1,1,0,0,0,0,1
7771,2010,5,0,1,0,0,0,0,1,1,0,0,0,0,1
7772,2011,11,0,1,0,0,0,0,1,1,0,0,0,0,1
7773,2012,6,0,1,0,0,0,0,1,1,0,0,0,0,1
7774,2013,1,0,1,0,0,0,0,1,1,0,0,0,0,1
7775,2015,4,0,1,0,0,0,0,1,1,0,0,0,0,1
7776,2016,1,0,1,0,0,0,0,1,1,0,0,0,0,1
7777,2014,2,1,0,0,0,0,0,1,1,0,0,0,0,1
7778,2010,8,0,0,0,0,0,0,1,1,0,0,0,1,0
7779,2011,6,0,0,0,0,0,0,1,1,0,0,0,1,0
7780,2012,5,0,0,0,0,0,0,1,1,0,0,0,1,0
7781,2013,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7782,2014,6,0,0,0,0,0,0,1,1,0,0,0,1,0
7783,2015,3,0,0,0,0,0,0,1,1,0,0,0,1,0
7784,2016,3,0,0,0,0,0,0,1,1,0,0,0,1,0
7785,2017,7,0,0,0,0,0,0,1,1,0,0,0,1,0
7786,2010,97,0,1,0,0,0,0,1,1,0,0,0,1,0
7787,2011,121,0,1,0,0,0,0,1,1,0,0,0,1,0
7788,2012,64,0,1,0,0,0,0,1,1,0,0,0,1,0
7789,2013,52,0,1,0,0,0,0,1,1,0,0,0,1,0
7790,2014,110,0,1,0,0,0,0,1,1,0,0,0,1,0
7791,2015,136,0,1,0,0,0,0,1,1,0,0,0,1,0
7792,2016,51,0,1,0,0,0,0,1,1,0,0,0,1,0
7793,2017,42,0,1,0,0,0,0,1,1,0,0,0,1,0
7794,2010,1,1,0,0,0,0,0,1,1,0,0,0,1,0
7795,2011,1,1,0,0,0,0,0,1,1,0,0,0,1,0
7796,2014,23,1,0,0,0,0,0,1,1,0,0,0,1,0
7797,2015,7,1,0,0,0,0,0,1,1,0,0,0,1,0
7798,2016,9,1,0,0,0,0,0,1,1,0,0,0,1,0
7799,2017,5,1,0,0,0,0,0,1,1,0,0,0,1,0
7800,2010,3,0,0,0,0,0,0,1,1,0,0,0,1,1
7801,2011,4,0,0,0,0,0,0,1,1,0,0,0,1,1
7802,2012,5,0,0,0,0,0,0,1,1,0,0,0,1,1
7803,2013,2,0,0,0,0,0,0,1,1,0,0,0,1,1
7804,2015,6,0,0,0,0,0,0,1,1,0,0,0,1,1
7805,2016,11,0,0,0,0,0,0,1,1,0,0,0,1,1
7806,2017,17,0,0,0,0,0,0,1,1,0,0,0,1,1
7807,2010,185,0,1,0,0,0,0,1,1,0,0,0,1,1
7808,2011,143,0,1,0,0,0,0,1,1,0,0,0,1,1
7809,2012,111,0,1,0,0,0,0,1,1,0,0,0,1,1
7810,2013,64,0,1,0,0,0,0,1,1,0,0,0,1,1
7811,2014,137,0,1,0,0,0,0,1,1,0,0,0,1,1
7812,2015,120,0,1,0,0,0,0,1,1,0,0,0,1,1
7813,2016,19,0,1,0,0,0,0,1,1,0,0,0,1,1
7814,2017,11,0,1,0,0,0,0,1,1,0,0,0,1,1
7815,2011,1,1,0,0,0,0,0,1,1,0,0,0,1,1
7816,2012,13,1,0,0,0,0,0,1,1,0,0,0,1,1
7817,2013,22,1,0,0,0,0,0,1,1,0,0,0,1,1
7818,2014,27,1,0,0,0,0,0,1,1,0,0,0,1,1
7819,2015,36,1,0,0,0,0,0,1,1,0,0,0,1,1
7820,2016,50,1,0,0,0,0,0,1,1,0,0,0,1,1
7821,2017,13,1,0,0,0,0,0,1,1,0,0,0,1,1
7822,2010,4,0,0,0,0,0,0,1,1,0,0,1,0,0
7823,2012,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7824,2017,3,0,0,0,0,0,0,1,1,0,0,1,0,0
7825,2010,30,0,1,0,0,0,0,1,1,0,0,1,0,0
7826,2011,11,0,1,0,0,0,0,1,1,0,0,1,0,0
7827,2012,26,0,1,0,0,0,0,1,1,0,0,1,0,0
7828,2013,19,0,1,0,0,0,0,1,1,0,0,1,0,0
7829,2014,5,0,1,0,0,0,0,1,1,0,0,1,0,0
7830,2015,9,0,1,0,0,0,0,1,1,0,0,1,0,0
7831,2016,15,0,1,0,0,0,0,1,1,0,0,1,0,0
7832,2017,11,0,1,0,0,0,0,1,1,0,0,1,0,0
7833,2014,2,1,0,0,0,0,0,1,1,0,0,1,0,0
7834,2015,2,1,0,0,0,0,0,1,1,0,0,1,0,0
7835,2010,2,0,0,0,0,0,0,1,1,0,0,1,0,1
7836,2012,3,0,0,0,0,0,0,1,1,0,0,1,0,1
7837,2013,1,0,0,0,0,0,0,1,1,0,0,1,0,1
7838,2014,4,0,0,0,0,0,0,1,1,0,0,1,0,1
7839,2015,2,0,0,0,0,0,0,1,1,0,0,1,0,1
7840,2016,15,0,0,0,0,0,0,1,1,0,0,1,0,1
7841,2017,29,0,0,0,0,0,0,1,1,0,0,1,0,1
7842,2010,72,0,1,0,0,0,0,1,1,0,0,1,0,1
7843,2011,34,0,1,0,0,0,0,1,1,0,0,1,0,1
7844,2012,110,0,1,0,0,0,0,1,1,0,0,1,0,1
7845,2013,169,0,1,0,0,0,0,1,1,0,0,1,0,1
7846,2014,76,0,1,0,0,0,0,1,1,0,0,1,0,1
7847,2015,5,0,1,0,0,0,0,1,1,0,0,1,0,1
7848,2016,34,0,1,0,0,0,0,1,1,0,0,1,0,1
7849,2017,6,0,1,0,0,0,0,1,1,0,0,1,0,1
7850,2010,4,1,0,0,0,0,0,1,1,0,0,1,0,1
7851,2012,22,1,0,0,0,0,0,1,1,0,0,1,0,1
7852,2013,41,1,0,0,0,0,0,1,1,0,0,1,0,1
7853,2014,47,1,0,0,0,0,0,1,1,0,0,1,0,1
7854,2015,9,1,0,0,0,0,0,1,1,0,0,1,0,1
7855,2016,57,1,0,0,0,0,0,1,1,0,0,1,0,1
7856,2017,36,1,0,0,0,0,0,1,1,0,0,1,0,1
7857,2010,1,0,0,0,0,0,0,1,1,0,0,1,1,0
7858,2012,1,0,0,0,0,0,0,1,1,0,0,1,1,0
7859,2013,1,0,0,0,0,0,0,1,1,0,0,1,1,0
7860,2014,1,0,0,0,0,0,0,1,1,0,0,1,1,0
7861,2015,3,0,0,0,0,0,0,1,1,0,0,1,1,0
7862,2016,18,0,0,0,0,0,0,1,1,0,0,1,1,0
7863,2017,25,0,0,0,0,0,0,1,1,0,0,1,1,0
7864,2010,12,0,1,0,0,0,0,1,1,0,0,1,1,0
7865,2011,15,0,1,0,0,0,0,1,1,0,0,1,1,0
7866,2012,6,0,1,0,0,0,0,1,1,0,0,1,1,0
7867,2013,7,0,1,0,0,0,0,1,1,0,0,1,1,0
7868,2014,11,0,1,0,0,0,0,1,1,0,0,1,1,0
7869,2015,14,0,1,0,0,0,0,1,1,0,0,1,1,0
7870,2016,12,0,1,0,0,0,0,1,1,0,0,1,1,0
7871,2017,10,0,1,0,0,0,0,1,1,0,0,1,1,0
7872,2012,3,1,0,0,0,0,0,1,1,0,0,1,1,0
7873,2013,23,1,0,0,0,0,0,1,1,0,0,1,1,0
7874,2014,50,1,0,0,0,0,0,1,1,0,0,1,1,0
7875,2015,57,1,0,0,0,0,0,1,1,0,0,1,1,0
7876,2016,33,1,0,0,0,0,0,1,1,0,0,1,1,0
7877,2017,32,1,0,0,0,0,0,1,1,0,0,1,1,0
7878,2011,4,0,0,0,0,0,0,1,1,0,0,1,1,1
7879,2012,1,0,0,0,0,0,0,1,1,0,0,1,1,1
7880,2013,2,0,0,0,0,0,0,1,1,0,0,1,1,1
7881,2014,1,0,0,0,0,0,0,1,1,0,0,1,1,1
7882,2015,1,0,0,0,0,0,0,1,1,0,0,1,1,1
7883,2016,2,0,0,0,0,0,0,1,1,0,0,1,1,1
7884,2010,13,0,1,0,0,0,0,1,1,0,0,1,1,1
7885,2011,22,0,1,0,0,0,0,1,1,0,0,1,1,1
7886,2012,33,0,1,0,0,0,0,1,1,0,0,1,1,1
7887,2013,27,0,1,0,0,0,0,1,1,0,0,1,1,1
7888,2014,16,0,1,0,0,0,0,1,1,0,0,1,1,1
7889,2015,16,0,1,0,0,0,0,1,1,0,0,1,1,1
7890,2016,17,0,1,0,0,0,0,1,1,0,0,1,1,1
7891,2017,8,0,1,0,0,0,0,1,1,0,0,1,1,1
7892,2014,2,1,0,0,0,0,0,1,1,0,0,1,1,1
7893,2015,1,1,0,0,0,0,0,1,1,0,0,1,1,1
7894,2017,2,1,0,0,0,0,0,1,1,0,0,1,1,1
7895,2010,1,0,0,0,0,0,0,1,1,0,1,0,0,0
7896,2013,1,0,0,0,0,0,0,1,1,0,1,0,0,0
7897,2015,1,0,0,0,0,0,0,1,1,0,1,0,0,0
7898,2016,1,0,0,0,0,0,0,1,1,0,1,0,0,0
7899,2010,2,0,1,0,0,0,0,1,1,0,1,0,0,0
7900,2011,6,0,1,0,0,0,0,1,1,0,1,0,0,0
7901,2012,9,0,1,0,0,0,0,1,1,0,1,0,0,0
7902,2013,3,0,1,0,0,0,0,1,1,0,1,0,0,0
7903,2015,1,0,1,0,0,0,0,1,1,0,1,0,0,0
7904,2016,2,0,1,0,0,0,0,1,1,0,1,0,0,0
7905,2017,1,0,1,0,0,0,0,1,1,0,1,0,0,0
7906,2012,2,1,0,0,0,0,0,1,1,0,1,0,0,0
7907,2013,3,1,0,0,0,0,0,1,1,0,1,0,0,0
7908,2014,9,1,0,0,0,0,0,1,1,0,1,0,0,0
7909,2015,4,1,0,0,0,0,0,1,1,0,1,0,0,0
7910,2016,10,1,0,0,0,0,0,1,1,0,1,0,0,0
7911,2017,1,1,0,0,0,0,0,1,1,0,1,0,0,0
7912,2010,1,0,0,0,0,0,0,1,1,0,1,0,0,1
7913,2011,1,0,0,0,0,0,0,1,1,0,1,0,0,1
7914,2012,2,0,0,0,0,0,0,1,1,0,1,0,0,1
7915,2014,4,0,0,0,0,0,0,1,1,0,1,0,0,1
7916,2015,4,0,0,0,0,0,0,1,1,0,1,0,0,1
7917,2016,10,0,0,0,0,0,0,1,1,0,1,0,0,1
7918,2017,14,0,0,0,0,0,0,1,1,0,1,0,0,1
7919,2010,52,0,1,0,0,0,0,1,1,0,1,0,0,1
7920,2011,50,0,1,0,0,0,0,1,1,0,1,0,0,1
7921,2012,27,0,1,0,0,0,0,1,1,0,1,0,0,1
7922,2013,18,0,1,0,0,0,0,1,1,0,1,0,0,1
7923,2014,15,0,1,0,0,0,0,1,1,0,1,0,0,1
7924,2015,29,0,1,0,0,0,0,1,1,0,1,0,0,1
7925,2016,13,0,1,0,0,0,0,1,1,0,1,0,0,1
7926,2017,14,0,1,0,0,0,0,1,1,0,1,0,0,1
7927,2012,6,1,0,0,0,0,0,1,1,0,1,0,0,1
7928,2013,16,1,0,0,0,0,0,1,1,0,1,0,0,1
7929,2014,21,1,0,0,0,0,0,1,1,0,1,0,0,1
7930,2015,11,1,0,0,0,0,0,1,1,0,1,0,0,1
7931,2016,33,1,0,0,0,0,0,1,1,0,1,0,0,1
7932,2017,15,1,0,0,0,0,0,1,1,0,1,0,0,1
7933,2011,2,0,0,0,0,0,0,1,1,0,1,0,1,0
7934,2010,4,0,1,0,0,0,0,1,1,0,1,0,1,0
7935,2011,6,0,1,0,0,0,0,1,1,0,1,0,1,0
7936,2012,1,0,1,0,0,0,0,1,1,0,1,0,1,0
7937,2013,4,0,1,0,0,0,0,1,1,0,1,0,1,0
7938,2014,2,0,1,0,0,0,0,1,1,0,1,0,1,0
7939,2015,3,0,1,0,0,0,0,1,1,0,1,0,1,0
7940,2016,2,0,1,0,0,0,0,1,1,0,1,0,1,0
7941,2015,1,1,0,0,0,0,0,1,1,0,1,0,1,0
7942,2010,1,0,0,0,0,0,0,1,1,0,1,0,1,1
7943,2012,1,0,0,0,0,0,0,1,1,0,1,0,1,1
7944,2014,1,0,0,0,0,0,0,1,1,0,1,0,1,1
7945,2010,5,0,1,0,0,0,0,1,1,0,1,0,1,1
7946,2012,3,0,1,0,0,0,0,1,1,0,1,0,1,1
7947,2013,5,0,1,0,0,0,0,1,1,0,1,0,1,1
7948,2014,7,0,1,0,0,0,0,1,1,0,1,0,1,1
7949,2015,7,0,1,0,0,0,0,1,1,0,1,0,1,1
7950,2016,6,0,1,0,0,0,0,1,1,0,1,0,1,1
7951,2017,3,0,1,0,0,0,0,1,1,0,1,0,1,1
7952,2013,2,1,0,0,0,0,0,1,1,0,1,0,1,1
7953,2017,1,1,0,0,0,0,0,1,1,0,1,0,1,1
7954,2013,1,0,0,0,0,0,0,1,1,0,1,1,0,0
7955,2014,3,0,0,0,0,0,0,1,1,0,1,1,0,0
7956,2016,1,0,0,0,0,0,0,1,1,0,1,1,0,0
7957,2017,1,0,0,0,0,0,0,1,1,0,1,1,0,0
7958,2010,7,0,1,0,0,0,0,1,1,0,1,1,0,0
7959,2011,3,0,1,0,0,0,0,1,1,0,1,1,0,0
7960,2012,9,0,1,0,0,0,0,1,1,0,1,1,0,0
7961,2013,20,0,1,0,0,0,0,1,1,0,1,1,0,0
7962,2014,15,0,1,0,0,0,0,1,1,0,1,1,0,0
7963,2015,10,0,1,0,0,0,0,1,1,0,1,1,0,0
7964,2016,2,0,1,0,0,0,0,1,1,0,1,1,0,0
7965,2017,2,0,1,0,0,0,0,1,1,0,1,1,0,0
7966,2012,1,1,0,0,0,0,0,1,1,0,1,1,0,0
7967,2013,8,1,0,0,0,0,0,1,1,0,1,1,0,0
7968,2014,2,1,0,0,0,0,0,1,1,0,1,1,0,0
7969,2015,6,1,0,0,0,0,0,1,1,0,1,1,0,0
7970,2016,2,1,0,0,0,0,0,1,1,0,1,1,0,0
7971,2017,2,1,0,0,0,0,0,1,1,0,1,1,0,0
7972,2016,1,0,0,0,0,0,0,1,1,0,1,1,0,1
7973,2011,5,0,1,0,0,0,0,1,1,0,1,1,0,1
7974,2012,4,0,1,0,0,0,0,1,1,0,1,1,0,1
7975,2013,4,0,1,0,0,0,0,1,1,0,1,1,0,1
7976,2014,7,0,1,0,0,0,0,1,1,0,1,1,0,1
7977,2015,5,0,1,0,0,0,0,1,1,0,1,1,0,1
7978,2016,6,0,1,0,0,0,0,1,1,0,1,1,0,1
7979,2015,2,1,0,0,0,0,0,1,1,0,1,1,0,1
7980,2016,1,1,0,0,0,0,0,1,1,0,1,1,0,1
7981,2010,9,0,0,0,0,0,0,1,1,0,1,1,1,0
7982,2011,5,0,0,0,0,0,0,1,1,0,1,1,1,0
7983,2012,6,0,0,0,0,0,0,1,1,0,1,1,1,0
7984,2013,4,0,0,0,0,0,0,1,1,0,1,1,1,0
7985,2014,4,0,0,0,0,0,0,1,1,0,1,1,1,0
7986,2015,3,0,0,0,0,0,0,1,1,0,1,1,1,0
7987,2016,10,0,0,0,0,0,0,1,1,0,1,1,1,0
7988,2017,2,0,0,0,0,0,0,1,1,0,1,1,1,0
7989,2010,48,0,1,0,0,0,0,1,1,0,1,1,1,0
7990,2011,61,0,1,0,0,0,0,1,1,0,1,1,1,0
7991,2012,59,0,1,0,0,0,0,1,1,0,1,1,1,0
7992,2013,64,0,1,0,0,0,0,1,1,0,1,1,1,0
7993,2014,25,0,1,0,0,0,0,1,1,0,1,1,1,0
7994,2015,36,0,1,0,0,0,0,1,1,0,1,1,1,0
7995,2016,34,0,1,0,0,0,0,1,1,0,1,1,1,0
7996,2017,26,0,1,0,0,0,0,1,1,0,1,1,1,0
7997,2010,4,1,0,0,0,0,0,1,1,0,1,1,1,0
7998,2012,1,1,0,0,0,0,0,1,1,0,1,1,1,0
7999,2013,10,1,0,0,0,0,0,1,1,0,1,1,1,0
8000,2014,6,1,0,0,0,0,0,1,1,0,1,1,1,0
8001,2015,3,1,0,0,0,0,0,1,1,0,1,1,1,0
8002,2016,11,1,0,0,0,0,0,1,1,0,1,1,1,0
8003,2017,1,1,0,0,0,0,0,1,1,0,1,1,1,0
