0,1,2,HC_YEAR,target,modified_model,ori_model
1,51,760,2014,11,22.4,75.8
2,51,760,2014,82,52.5,82
0,51,760,2016,12,18.1,7.1
1,51,760,2016,40,31.8,30.8
2,51,760,2016,88,90.1,70.8
0,51,770,2010,30,27.7,24.3
1,51,770,2010,157,132.3,102.6
2,51,770,2010,130,130.7,100.8
0,51,770,2011,19,17.8,17.7
1,51,770,2011,78,86,78.6
2,51,770,2011,57,71.6,93.5
0,51,770,2012,8,8.1,14.4
1,51,770,2012,89,74.2,68.6
2,51,770,2012,64,86.9,161.9
0,51,770,2013,17,13.6,16.5
1,51,770,2013,167,139.9,126
2,51,770,2013,294,159.8,273.4
0,51,770,2014,9,10.6,6.9
1,51,770,2014,51,80.1,45.2
2,51,770,2014,88,77.9,149.8
0,51,770,2015,10,15.8,9.2
1,51,770,2015,43,55.4,41.5
2,51,770,2015,79,80.2,82.7
0,51,770,2016,27,20.9,19.4
1,51,770,2016,62,78.5,54.1
2,51,770,2016,89,92.4,85.8
0,51,775,2010,4,3.6,4.6
1,51,775,2010,26,24.4,19.5
2,51,775,2010,12,11.9,10.8
0,51,775,2013,7,4.7,3.7
1,51,775,2013,29,31.5,19
2,51,775,2013,22,14.1,15.7
0,51,790,2010,2,2.7,2.1
1,51,790,2010,21,16.4,17.6
0,51,790,2013,3,3,2.1
1,51,790,2013,10,13.4,10.7
2,51,790,2013,1,5.1,1
0,51,800,2010,4,7.6,5.6
1,51,800,2010,18,23.4,20.5
2,51,800,2010,30,21.9,30
0,51,800,2013,13,11.6,9.7
1,51,800,2013,39,34.7,25.9
2,51,800,2013,69,38.6,49
0,51,800,2014,2,2,3.1
1,51,800,2014,2,10.9,2.3
2,51,800,2014,6,15.8,18
0,51,800,2015,3,3.6,2.4
0,51,800,2016,10,8.7,6.6
1,51,800,2016,4,21.5,3.3
2,51,800,2016,13,12.4,14.5
0,51,810,2010,16,11.1,13.3
1,51,810,2010,95,60.1,48.5
2,51,810,2010,84,87.3,75.7
0,51,810,2011,1,6.3,5.8
1,51,810,2011,8,31.5,14.2
0,51,810,2013,25,20.9,17.8
1,51,810,2013,82,71.7,50.8
2,51,810,2013,126,108.1,113.5
0,51,810,2014,3,21.5,7.3
2,51,810,2014,18,65.1,48.9
0,51,810,2016,6,99.1,4.2
1,51,810,2016,9,33.6,7.7
2,51,810,2016,20,70.1,28.7
0,51,820,2010,4,3.2,2
1,51,820,2010,3,24.5,4.9
0,51,820,2013,1,1.4,1
1,51,820,2013,20,17.2,14.8
2,51,820,2013,3,4.1,2.6
0,51,830,2014,1,2.8,1.2
1,51,830,2014,1,2.5,1
0,51,840,2010,8,5.9,5.7
1,51,840,2010,23,20.6,18.8
2,51,840,2010,41,35.5,21
0,51,840,2012,1,1.6,4.4
1,51,840,2012,2,5.9,6.4
2,51,840,2012,5,4.6,11.2
0,51,840,2013,12,9.4,8.9
1,51,840,2013,44,48.3,39.8
2,51,840,2013,71,50.1,58.5
0,51,840,2014,4,4.9,4.1
1,51,840,2014,11,10.2,9.2
2,51,840,2014,12,20,17.9
0,51,840,2016,4,6.8,3.5
1,51,840,2016,1,20.2,2.6
2,51,840,2016,5,5.3,6.4
1,51,1,2015,9,8.6,7.4
2,51,1,2015,6,8.9,12.4
1,51,3,2011,7,13.3,8.4
1,51,5,2012,36,30.1,33.4
1,51,7,2011,8,9.6,7.2
2,51,7,2011,2,3.1,1.8
1,51,7,2012,15,15,13
1,51,7,2015,1,2.7,1.8
1,51,7,2016,3,6.7,2.8
1,51,11,2010,3,3.1,59.7
1,51,11,2012,5,5.6,16
2,51,11,2012,5,5.6,4.4
1,51,11,2015,9,8.4,11.3
1,51,17,2012,17,12.6,13.8
1,51,17,2014,3,4.1,3.2
2,51,17,2014,2,1.9,2
1,51,21,2011,5,4.9,4.4
1,51,21,2013,12,10.8,11.9
1,51,21,2015,9,6.8,8.9
2,51,21,2015,1,1.1,1
1,51,21,2016,16,11.6,11.9
1,51,25,2011,4,3.7,23.1
2,51,25,2011,1,2.3,2.3
1,51,29,2015,13,9.9,14.4
1,51,31,2015,8,13.2,18.4
2,51,31,2015,11,14.6,13.8
1,51,33,2010,14,17,18.4
2,51,33,2010,5,5.4,9.2
1,51,35,2010,33,45,37.1
2,51,35,2010,2,3.1,1.6
1,51,36,2012,3,7.5,4.3
2,51,36,2012,3,2.9,2.7
1,51,36,2013,4,2.7,4.1
1,51,36,2014,2,2.4,2
1,51,36,2015,1,1.8,1.2
1,51,37,2010,8,7.8,18.7
1,51,37,2011,3,11.4,4.2
2,51,37,2011,1,1.4,1.2
1,51,37,2014,11,13.3,23.3
1,51,43,2012,3,3.7,4.6
2,51,43,2012,2,2.3,5.1
1,51,43,2015,7,8.2,6.7
2,51,43,2015,17,10.1,14.8
1,51,45,2012,2,3.8,2.3
1,51,45,2013,3,4,2.9
2,51,45,2013,2,2.3,3.1
1,51,45,2015,4,6.5,3.9
1,51,45,2016,1,2.2,1.7
1,51,49,2012,8,7.6,6.3
1,51,51,2013,70,55.4,62.2
2,51,51,2013,1,1.2,1.1
1,51,51,2016,51,48.4,54.1
1,51,53,2011,6,14.8,7
1,51,53,2012,2,2.9,4.2
2,51,53,2012,1,1.8,1.1
1,51,53,2014,18,17.7,12
2,51,53,2014,3,2.7,2.6
1,51,57,2010,5,4.8,4.3
1,51,57,2011,3,3.2,5
1,51,57,2013,7,6,10.5
1,51,57,2014,9,7.7,5.7
2,51,57,2014,1,1.4,1.1
1,51,63,2010,17,27.1,20.6
1,51,63,2012,4,15.3,7.2
1,51,63,2013,12,10.7,8.7
2,51,63,2013,1,2.1,1
1,51,63,2016,18,14.2,18
2,51,63,2016,3,4.3,2.4
1,51,75,2010,10,6.1,7.7
2,51,75,2010,2,2.5,1.6
1,51,75,2011,2,5.5,8.3
1,51,75,2012,5,8.3,4.5
1,51,75,2013,3,3.1,3
2,51,75,2013,2,2.5,2.6
1,51,75,2016,7,6.8,4.7
2,51,75,2016,2,6,2.6
1,51,77,2012,16,15.9,19.6
1,51,79,2014,6,9.2,5.7
2,51,79,2014,2,7.4,3.6
1,51,81,2010,19,25.1,15.5
2,51,81,2010,1,1,1.5
1,51,81,2013,2,3.9,5.7
2,51,81,2013,4,3.6,4
1,51,81,2014,4,5.3,3.8
2,51,81,2014,4,2.8,5.4
1,51,81,2015,4,4.6,4
2,51,81,2015,16,11.2,11.4
1,51,83,2015,29,30.8,36.2
2,51,83,2015,3,2.8,3.6
1,51,91,2010,1,11.4,1.6
1,51,91,2012,1,4.8,1.8
1,51,91,2014,1,4.2,1.4
2,51,91,2014,1,2.4,1.4
1,51,97,2013,4,4.7,9.8
1,51,97,2014,2,2.6,1.8
1,51,97,2015,1,2.3,1.3
2,51,97,2015,2,2.8,8.9
1,51,97,2016,3,3.5,2.8
2,51,97,2016,2,9.8,8.9
1,51,99,2012,41,33.9,33.8
2,51,99,2012,10,12,6.2
1,51,101,2012,8,8.6,7.2
2,51,101,2012,2,2.9,2.1
1,51,101,2013,1,7.3,2.1
2,51,101,2013,2,2.9,2
1,51,101,2016,6,4.5,8.3
2,51,101,2016,11,9.3,11.1
1,51,103,2014,5,9.5,5
1,51,103,2015,5,5.2,5.6
1,51,103,2016,8,7.1,6.1
1,51,111,2012,16,13.1,13.3
1,51,111,2013,7,12.4,9.8
1,51,111,2016,2,5.5,8.6
2,51,111,2016,1,1.8,19.5
1,51,113,2011,5,4.6,5.8
2,51,113,2011,1,3.7,2.8
1,51,113,2013,4,4.8,18.7
2,51,113,2013,2,3.8,2.3
1,51,115,2011,2,2.9,5.1
1,51,115,2013,9,9.1,9.1
2,51,115,2013,11,11.6,11.1
1,51,119,2010,4,19.7,3.8
1,51,119,2011,2,33.9,2.2
1,51,119,2013,2,2.8,3.1
1,51,119,2014,6,6.2,5.2
1,51,125,2010,1,6.4,2.2
1,51,125,2012,5,5,3.8
1,51,125,2013,3,8,26.2
1,51,127,2012,10,13.2,8.9
2,51,127,2012,7,7.2,5.5
1,51,131,2011,2,3.7,2.3
1,51,131,2012,4,6.3,3.8
1,51,131,2013,3,5.3,2.9
2,51,131,2013,1,3.1,1.8
1,51,131,2015,10,8.2,8.7
2,51,131,2015,2,3.3,2.4
1,51,131,2016,13,10.6,10.7
1,51,133,2012,4,6.3,8.3
1,51,133,2014,4,3.7,10.6
2,51,133,2014,2,4.2,4.2
1,51,135,2010,3,18.1,3.9
1,51,135,2011,7,12.9,5
1,51,135,2013,9,21.6,7.8
2,51,135,2013,3,5.1,2.4
1,51,135,2014,12,13.6,8.4
1,51,145,2011,14,16.6,15.8
2,51,145,2011,1,1.1,1.4
1,51,145,2012,6,9.8,11.1
2,51,145,2012,1,4.5,1
1,51,147,2015,5,5.9,14.7
2,51,147,2015,4,4.2,4
1,51,149,2015,12,13.4,10.4
2,51,149,2015,8,8.4,8.7
1,51,157,2012,15,13.3,10.5
2,51,157,2012,3,3.7,2.8
1,51,157,2014,9,7.3,5.1
2,51,157,2014,3,2.9,2.2
1,51,157,2015,5,4.6,4.6
1,51,157,2016,1,4.6,1.5
2,51,157,2016,2,1.9,2.1
1,51,175,2010,2,4,3.2
2,51,175,2010,4,5.4,5.2
1,51,175,2011,2,8.5,3.2
2,51,175,2011,7,4.9,6.7
1,51,175,2013,7,9.4,7.1
2,51,175,2013,14,12.4,14.5
1,51,175,2014,1,3.2,1.9
2,51,175,2014,10,7.4,13.4
1,51,181,2012,3,12.1,3
1,51,183,2010,7,14.6,7.5
2,51,183,2010,2,3.2,2.3
1,51,183,2011,2,16.5,4
2,51,183,2011,4,3.5,3
1,51,183,2012,9,7.8,7.6
2,51,183,2012,1,2.7,1.4
1,51,183,2014,7,7.1,5.9
2,51,183,2014,1,1.9,1.2
1,51,183,2016,3,3.8,4.8
2,51,183,2016,3,4.7,3.4
1,51,193,2013,22,22.1,21.9
2,51,193,2013,4,4.9,6.9
1,51,510,2011,1,3.1,4.4
2,51,510,2011,7,6.8,6.6
1,51,510,2015,4,25.9,3.4
2,51,510,2015,3,23.7,5.5
1,51,515,2010,2,3.3,2.4
1,51,515,2013,1,5.8,1.4
1,51,520,2012,1,29.8,30.9
1,51,520,2014,10,37.1,8.6
1,51,520,2015,1,17.8,1.9
1,51,530,2014,1,1.2,1.5
2,51,530,2014,2,1.9,3.2
1,51,590,2016,3,38.2,2.6
2,51,590,2016,1,21.4,1.3
1,51,595,2010,26,18.5,20.4
2,51,595,2010,3,7.3,2.6
1,51,595,2013,5,4.8,13.5
2,51,595,2013,2,2.2,1.7
1,51,595,2014,2,3.2,2
1,51,610,2013,3,5.8,3.2
1,51,620,2010,2,5.2,4
2,51,620,2010,3,4,2.2
1,51,630,2014,7,16.8,8
2,51,630,2014,12,13.4,21.7
1,51,640,2013,1,1,1.8
2,51,640,2013,1,3.5,1
1,51,640,2016,2,3.2,2.2
1,51,650,2014,2,10.6,2.1
2,51,650,2014,15,26.3,22.8
1,51,660,2012,1,5.4,1.4
2,51,660,2012,20,11,13.3
1,51,660,2016,2,6.9,2.2
2,51,660,2016,2,10.1,2
1,51,670,2010,18,32,15.2
2,51,670,2010,6,5.2,5
1,51,670,2013,27,26.3,12.8
2,51,670,2013,2,3.4,2.1
1,51,670,2016,1,2.9,1.7
2,51,670,2016,8,6.4,4.4
1,51,678,2010,3,2.6,3.1
1,51,678,2013,5,5.4,4.5
1,51,680,2014,3,14.2,3.7
2,51,680,2014,2,5.5,23
1,51,683,2010,1,7.4,2.6
2,51,683,2010,28,20.3,22.6
1,51,683,2011,4,3.8,2.7
1,51,683,2012,1,3.6,2
1,51,683,2013,2,5.5,1.9
2,51,683,2013,13,10.9,12.1
1,51,690,2011,1,22.8,5.7
1,51,690,2015,1,1.5,1.6
1,51,690,2016,3,8.5,2.6
2,51,690,2016,1,1,1.5
1,51,710,2012,4,4.1,6.5
2,51,710,2012,3,15.1,39
1,51,720,2010,2,10.3,2.5
1,51,730,2014,4,14.5,3.1
2,51,730,2014,6,9.4,13.4
1,51,730,2016,1,11.7,1.4
2,51,730,2016,5,15.4,9.1
1,51,735,2013,8,6.7,4.7
2,51,735,2013,3,4.5,2
1,51,750,2016,2,9,2.2
1,51,760,2011,2,29.9,47.1
1,51,760,2015,13,51,17
2,51,760,2015,2,44.6,34
1,51,775,2014,1,6.6,1.9
1,51,775,2016,2,6.1,1.9
2,51,775,2016,2,3.6,1.7
1,51,790,2014,1,6.1,1.6
1,51,790,2016,3,13.4,2.9
2,51,790,2016,2,10.2,1.9
1,51,810,2012,2,27.9,19.2
2,51,810,2012,1,33.1,59.3
1,51,830,2013,8,11.6,6.9
2,51,830,2013,5,8.2,3
1,51,840,2011,2,5.1,6.2
2,51,125,2014,2,2.6,2
2,51,181,2010,1,1.2,1.1
2,51,181,2011,1,1.2,1
2,51,510,2012,8,8.2,6.5
2,51,540,2012,2,3.9,2.3
2,51,570,2014,1,5.8,4.3
2,51,600,2014,2,3.1,4.9
2,51,600,2015,2,6.4,4.9
2,51,620,2013,17,11.7,10.8
2,51,620,2015,2,5.1,2.1
2,51,630,2012,1,2.5,2.5
2,51,650,2011,20,20.5,33.6
2,51,650,2012,13,19,25.2
2,51,660,2011,4,17.2,6.9
2,51,660,2014,2,3.8,2
2,51,670,2011,2,2,3.1
2,51,700,2011,16,26.3,24.8
2,51,700,2015,10,10.2,13
2,51,710,2011,8,21.7,49.7
2,51,740,2011,3,37.5,87.5
2,51,775,2015,1,4.3,1.2
2,51,800,2011,4,23.3,17
2,51,800,2012,2,3,11
2,51,810,2015,3,34.7,21.5
2,51,820,2012,2,6.1,2
2,51,830,2010,1,4.7,1
2,51,840,2015,5,23.4,8.5
0,54,1,2016,2,1.9,2.3
0,54,3,2010,2,2.5,4.6
1,54,3,2010,25,57.6,37
2,54,3,2010,146,116,160.4
0,54,3,2011,15,9.4,13.6
1,54,3,2011,49,73.7,46.6
2,54,3,2011,210,163.3,192.4
0,54,3,2012,14,9.8,11.1
1,54,3,2012,49,84.6,49
2,54,3,2012,206,183.9,196.4
0,54,3,2013,4,5,7
1,54,3,2013,21,58.2,22.8
2,54,3,2013,121,90.3,121.2
0,54,3,2014,10,7.9,8.8
1,54,3,2014,9,9.6,11.8
2,54,3,2014,76,70.7,94.7
0,54,3,2015,14,17.8,11.7
1,54,3,2015,13,22.1,12.1
2,54,3,2015,102,102.3,100.7
0,54,3,2016,41,35.9,35.1
1,54,3,2016,15,17.4,17.4
2,54,3,2016,141,112.6,94.5
0,54,5,2010,1,5,1.1
1,54,5,2010,39,41.4,36.2
0,54,7,2011,2,2.1,1.5
1,54,7,2011,33,29.7,37
0,54,7,2014,2,1.9,1.8
1,54,7,2014,17,13.6,17.1
2,54,7,2014,2,5.3,9.9
0,54,7,2016,3,2.8,2.2
1,54,7,2016,16,12.2,10.5
2,54,7,2016,10,7.9,6.1
0,54,9,2012,2,1.9,1.8
1,54,9,2012,4,5.4,3.4
2,54,9,2012,1,5.9,2.3
0,54,11,2011,1,1.6,1.5
1,54,11,2011,284,264.8,213.5
2,54,11,2011,129,169.9,86.6
0,54,11,2012,1,3.4,1.4
1,54,11,2012,116,149.6,114
2,54,11,2012,97,108,90
0,54,11,2013,3,3.9,2.2
1,54,11,2013,180,160.5,131.7
2,54,11,2013,175,161.2,171.8
0,54,11,2014,8,6.9,5.7
1,54,11,2014,32,34.4,47.2
2,54,11,2014,159,115.6,162.2
0,54,11,2015,5,26,5
1,54,11,2015,55,46.7,33.2
2,54,11,2015,52,88,73.4
0,54,11,2016,13,12.7,21.2
1,54,11,2016,17,60.8,30.8
2,54,11,2016,135,102.1,129.1
0,54,13,2012,1,1.2,1.5
1,54,13,2012,15,12.1,12.5
0,54,17,2012,1,1.7,1.1
1,54,17,2012,12,10.4,14.2
2,54,17,2012,11,8.9,10
0,54,17,2015,1,1.6,1
1,54,17,2015,2,4.2,3.3
2,54,17,2015,3,6.2,10.1
0,54,19,2010,2,2.5,2.2
1,54,19,2010,23,27.5,53.2
0,54,19,2015,1,2,1.5
1,54,19,2015,3,26,11.6
0,54,19,2016,1,3.5,3
1,54,19,2016,4,50.5,10.1
2,54,19,2016,1,13.1,1
0,54,21,2011,2,1.8,1.7
1,54,21,2011,2,4.3,3.5
2,54,21,2011,4,3.6,3
0,54,21,2015,1,1.7,1.7
1,54,21,2015,1,3.2,2.7
2,54,21,2015,17,14.7,19.3
0,54,21,2016,1,1.8,4.5
2,54,21,2016,12,10.7,12.3
0,54,23,2016,2,1.8,2.9
1,54,23,2016,5,5.2,9.6
0,54,25,2015,1,1.5,1.5
1,54,25,2015,132,92.2,91.1
2,54,25,2015,30,35.2,29.9
0,54,25,2016,2,3.4,1.7
1,54,25,2016,44,70,43.3
2,54,25,2016,6,21.2,18.1
0,54,27,2012,1,2.4,1
1,54,27,2012,33,23.9,46.3
2,54,27,2012,8,11.8,7.8
0,54,27,2013,1,2,1.7
1,54,27,2013,26,23.8,33.1
2,54,27,2013,24,21.2,18.9
0,54,27,2015,3,3,2
1,54,27,2015,13,19.8,10
2,54,27,2015,32,27.3,26
0,54,27,2016,2,2,1.7
1,54,27,2016,1,2.6,19.8
2,54,27,2016,6,5.5,6.9
0,54,29,2010,2,2.9,2.5
1,54,29,2010,11,16.8,12
2,54,29,2010,79,48.4,48.2
0,54,29,2011,4,4.7,3.1
1,54,29,2011,16,11,12.6
2,54,29,2011,1,19.9,17.8
0,54,29,2013,3,2.9,2.9
1,54,29,2013,14,26.3,11
2,54,29,2013,71,60.8,56.7
0,54,29,2015,1,1.2,1
1,54,29,2015,3,7.8,7.8
2,54,29,2015,7,23.6,13.2
0,54,29,2016,6,5.5,5.2
1,54,29,2016,11,39.1,10
2,54,29,2016,29,24.6,19.6
0,54,31,2010,2,1.9,1.9
1,54,31,2010,11,11,13.4
2,54,31,2010,3,2.7,3.2
0,54,31,2012,2,2.1,1.9
1,54,31,2012,7,7.5,12.4
2,54,31,2012,9,9,5.2
0,54,31,2015,3,2.8,2.6
1,54,31,2015,5,8.8,8.4
2,54,31,2015,41,41,37.1
0,54,33,2010,1,2.3,1
1,54,33,2010,17,27.8,18.1
2,54,33,2010,35,46.3,40.5
0,54,33,2012,1,2,1
1,54,33,2012,61,56,39.6
2,54,33,2012,150,127.6,167.5
0,54,33,2014,2,2.3,4.2
1,54,33,2014,77,66.2,71.1
2,54,33,2014,130,143.9,184.5
0,54,33,2015,26,31.7,18.9
1,54,33,2015,34,57.8,29.7
2,54,33,2015,138,134,149.1
0,54,33,2016,19,17.5,12.5
1,54,33,2016,21,35.5,23.3
2,54,33,2016,265,183.6,214.2
0,54,35,2010,1,1.6,1.1
1,54,35,2010,11,39,12.5
0,54,35,2014,1,6,3.7
1,54,35,2014,27,28.4,18.1
2,54,35,2014,12,13.6,13.8
0,54,35,2015,21,13.8,13
1,54,35,2015,4,26.8,7
2,54,35,2015,32,23.4,24.8
0,54,37,2014,4,4.7,4
1,54,37,2014,1,4,2.6
2,54,37,2014,22,14.9,20.4
0,54,37,2016,12,15.1,29.1
1,54,37,2016,7,26.9,6
2,54,37,2016,24,22,21
0,54,39,2010,4,4.5,4.5
1,54,39,2010,264,235.5,245.1
2,54,39,2010,72,128.5,126.2
0,54,39,2011,9,6.8,6.5
1,54,39,2011,332,308.1,311.9
2,54,39,2011,247,209.7,238
0,54,39,2012,1,3.7,2.8
1,54,39,2012,267,249.7,248.9
2,54,39,2012,133,172.7,185.9
0,54,39,2013,2,3.1,1.9
1,54,39,2013,155,167.9,179.7
2,54,39,2013,166,179.9,187.5
0,54,39,2014,7,10.8,8.4
1,54,39,2014,167,174.8,154
2,54,39,2014,280,266.8,212.4
0,54,39,2015,31,54.8,22
1,54,39,2015,49,103.8,60.8
2,54,39,2015,152,171,136.9
0,54,39,2016,68,58.9,27.9
1,54,39,2016,69,81.2,72.8
2,54,39,2016,168,172.4,140.5
0,54,41,2011,1,2,1
1,54,41,2011,4,29.4,16.9
2,54,41,2011,4,17,4.1
0,54,41,2012,1,2.6,1
1,54,41,2012,15,17.4,33
2,54,41,2012,1,2.9,40.7
0,54,41,2014,1,1.8,5.5
1,54,41,2014,62,57.7,62.7
2,54,41,2014,19,33.3,23.1
0,54,41,2015,9,7.6,20.5
1,54,41,2015,37,43.4,29.1
2,54,41,2015,8,25.9,10.2
0,54,45,2010,1,2,1.5
1,54,45,2010,136,161.3,138.2
0,54,45,2012,1,1,1.1
1,54,45,2012,139,122.3,132.6
2,54,45,2012,14,27.3,14
0,54,45,2013,1,1,1.9
1,54,45,2013,99,122.5,107.8
2,54,45,2013,17,26,16.4
0,54,45,2014,3,2.6,8.5
1,54,45,2014,129,115.2,98.1
2,54,45,2014,22,20.3,22
0,54,45,2016,5,6.2,5
1,54,45,2016,120,104.4,108
2,54,45,2016,25,23.3,24.4
0,54,47,2010,1,3,1
1,54,47,2010,26,39.6,24.4
0,54,47,2012,1,1.9,1
1,54,47,2012,8,14.3,11.7
0,54,47,2014,3,2.9,3.6
1,54,47,2014,8,30.2,26.2
0,54,47,2015,1,2.1,2.6
1,54,47,2015,32,67.6,29.9
0,54,47,2016,3,4.6,10.2
1,54,47,2016,11,21.9,15.2
2,54,47,2016,1,3.4,23.9
0,54,49,2011,1,1.8,1.8
1,54,49,2011,37,42.7,43.5
2,54,49,2011,64,68.5,83.5
0,54,49,2012,1,1.2,1.2
1,54,49,2012,59,103.7,59
2,54,49,2012,223,192.3,175.3
0,54,49,2013,1,1.9,1.8
1,54,49,2013,39,67.4,50.1
2,54,49,2013,127,120,138.3
0,54,49,2014,4,3.7,3.7
1,54,49,2014,32,37.9,37.6
2,54,49,2014,48,54.9,82.3
0,54,49,2015,4,3.6,4.6
1,54,49,2015,60,45.2,57.2
2,54,49,2015,64,61.9,51.5
0,54,49,2016,6,14.9,4.6
1,54,49,2016,39,41.7,42.5
2,54,49,2016,32,35.2,51.2
0,54,51,2010,1,1,1
1,54,51,2010,22,39.3,33.3
2,54,51,2010,7,10,13.7
0,54,51,2011,2,1.7,1.5
1,54,51,2011,34,23.1,36.5
2,54,51,2011,11,11.1,15.7
0,54,51,2012,1,2,1.1
1,54,51,2012,57,45.9,50.1
2,54,51,2012,9,23.5,14.9
0,54,51,2013,1,1.3,1.2
1,54,51,2013,26,30.3,36.8
2,54,51,2013,66,43.7,62
0,54,51,2014,4,3.9,3.7
1,54,51,2014,43,53.6,44
2,54,51,2014,68,51.4,67.2
0,54,51,2016,1,3.1,1.3
1,54,51,2016,41,38,39.2
2,54,51,2016,1,5.3,7.8
0,54,53,2011,1,1.9,1
1,54,53,2011,6,13.4,8.6
2,54,53,2011,1,19.4,3
0,54,53,2016,2,18.6,1.7
2,54,53,2016,3,2.9,5.8
0,54,55,2010,5,3.9,4.6
1,54,55,2010,321,255.5,331.9
0,54,55,2011,3,3.2,4
1,54,55,2011,361,303.9,347.9
2,54,55,2011,9,119,13.7
0,54,55,2012,6,4.6,4.2
1,54,55,2012,270,234.4,292.2
2,54,55,2012,24,57.3,21.2
0,54,55,2013,2,2.2,3.1
1,54,55,2013,310,137.1,307.1
2,54,55,2013,10,29.9,14.4
0,54,55,2014,3,5.4,3.6
1,54,55,2014,139,151.1,184.6
2,54,55,2014,34,44.8,26.4
0,54,55,2015,2,3.2,2.1
1,54,55,2015,293,252.7,238
2,54,55,2015,38,137.2,30.2
0,54,55,2016,4,3.9,2.7
1,54,55,2016,205,193.2,222.6
2,54,55,2016,17,51.6,16.4
0,54,57,2010,1,1.3,1.7
1,54,57,2010,2,2,2.8
2,54,57,2010,29,26.6,23.8
0,54,57,2011,3,3,1.8
1,54,57,2011,3,2.8,3
2,54,57,2011,13,13.5,15.8
0,54,57,2016,8,8.2,6.7
2,54,57,2016,13,10.5,10.6
0,54,59,2010,1,1,1.1
1,54,59,2010,118,115.3,79.5
0,54,59,2012,1,2.8,1
1,54,59,2012,42,123.9,36.2
2,54,59,2012,4,18,3.6
0,54,59,2013,1,2.4,1
1,54,59,2013,90,131.5,62.9
2,54,59,2013,3,3.9,3.2
0,54,63,2011,1,1,1.1
1,54,63,2011,9,7.5,14.2
0,54,63,2016,1,2.6,1.2
1,54,63,2016,8,7.5,7.9
0,54,65,2011,1,1.2,2.4
1,54,65,2011,11,12.3,15.1
2,54,65,2011,24,16.2,18.4
0,54,65,2012,8,4.9,4.5
1,54,65,2012,58,37.3,42.1
2,54,65,2012,31,22,23.6
0,54,65,2014,3,3.5,2.8
1,54,65,2014,11,22.5,9.3
2,54,65,2014,35,22.7,25.2
0,54,65,2016,2,2.1,3.7
1,54,65,2016,2,14.9,6.9
2,54,65,2016,17,14.8,6.9
0,54,67,2010,1,1.8,1.4
1,54,67,2010,81,72.6,73.8
2,54,67,2010,1,10.2,4.6
0,54,67,2014,1,2.6,8.3
1,54,67,2014,185,128.8,164.8
2,54,67,2014,34,29.7,34.7
0,54,67,2015,7,7.1,6.4
1,54,67,2015,110,101.8,116.4
2,54,67,2015,44,42.3,39.4
0,54,67,2016,15,13.5,47.4
1,54,67,2016,98,107.9,102.9
2,54,67,2016,38,40.8,38.2
0,54,69,2010,11,7.6,8.4
1,54,69,2010,54,44.3,55.1
2,54,69,2010,27,30.8,35.8
0,54,69,2012,5,4.2,4.7
1,54,69,2012,75,69.9,74.9
2,54,69,2012,39,38.6,42.7
0,54,69,2013,4,4,4.2
1,54,69,2013,116,100.8,116
2,54,69,2013,53,50,43
0,54,69,2014,2,3.6,3.6
1,54,69,2014,81,81.2,69
2,54,69,2014,35,37.4,33.5
0,54,69,2015,4,5,7.2
1,54,69,2015,21,55.1,39.8
2,54,69,2015,24,27.3,28.4
0,54,69,2016,7,11,14.7
1,54,69,2016,42,56.6,40
2,54,69,2016,7,12.1,8.7
0,54,71,2011,2,2,2.4
1,54,71,2011,2,14,28.5
0,54,75,2010,2,2,1.7
1,54,75,2010,15,21,23.8
0,54,75,2011,1,1.2,1.2
1,54,75,2011,47,33.3,34.8
0,54,77,2010,1,1.7,1.1
1,54,77,2010,7,7.1,7.7
2,54,77,2010,5,4.6,4
0,54,77,2015,3,2.4,2.8
1,54,77,2015,9,13,7.8
0,54,79,2016,1,3.6,3.2
1,54,79,2016,1,18.4,4.1
2,54,79,2016,2,14,1.5
0,54,81,2010,2,2.5,2.6
1,54,81,2010,167,124.1,152.3
2,54,81,2010,14,55.1,21.3
0,54,81,2011,5,3.7,4.1
1,54,81,2011,168,143.5,152
2,54,81,2011,20,15.7,22.5
0,54,81,2012,2,2.3,2.6
1,54,81,2012,217,193.6,181.3
2,54,81,2012,69,45.8,72.8
0,54,81,2014,5,7.2,4.6
1,54,81,2014,229,210.9,219.9
2,54,81,2014,217,181.3,198.7
0,54,81,2015,17,14.9,15.1
1,54,81,2015,132,100.3,161.4
2,54,81,2015,74,98,128.1
0,54,81,2016,17,20.4,15
1,54,81,2016,165,150.2,148.8
2,54,81,2016,43,46.1,60.4
0,54,83,2016,1,3.7,1.4
1,54,83,2016,23,15.1,20.2
2,54,83,2016,18,15.6,16.3
0,54,87,2010,1,1.5,1.4
1,54,87,2010,3,5.9,13.6
0,54,87,2011,3,2.3,2.3
1,54,87,2011,2,4.3,13.3
0,54,87,2012,1,1.4,1.6
1,54,87,2012,19,16.1,15.6
2,54,87,2012,5,6.1,20
0,54,93,2014,1,1.1,2.9
1,54,93,2014,3,4.8,2.9
0,54,97,2010,2,1.7,1.6
1,54,97,2010,92,70,83.3
2,54,97,2010,1,2.9,4.6
0,54,97,2011,1,1.3,1.2
1,54,97,2011,63,60,65.9
2,54,97,2011,11,9.1,7.1
0,54,97,2013,2,2.8,1.9
1,54,97,2013,52,54,47.6
2,54,97,2013,17,11.4,14.6
0,54,97,2014,1,1,1.8
1,54,97,2014,18,24.8,16.4
2,54,97,2014,8,11.8,13.5
